Worker_ID,Age,Gender,Education_Level,Gig_Platform,Monthly_Income,Hours_Per_Week,Job_Satisfaction,Mental_Health_Score,Workplace_Support,Job_Security,Career_Growth_Opportunities,Is_Primary_Income_Source,Impact_on_FTE
313,39,Male,High School,Upwork,30583,53,4,2.7593141258200227,4,3,3,1,1
314,37,Female,Undergraduate,Amazon Flex,31159,52,2,3.6131671702086265,3,3,2,1,0
315,34,Male,Diploma,Swiggy,29186,25,4,4.4339527042063045,4,3,3,0,1
316,40,Male,High School,Amazon Flex,32143,48,3,3.880799060098515,2,3,2,1,0
317,32,Male,Undergraduate,Amazon Flex,43791,41,3,3.4323287049416833,3,3,3,1,1
318,22,Female,Diploma,Uber,40240,45,3,3.0410178112073374,2,3,2,0,0
319,49,Male,Postgraduate,Uber,41801,42,2,1.5106730611801762,2,2,3,1,0
320,27,Male,Diploma,Amazon Flex,29721,46,2,2.514141517325832,3,2,2,1,0
321,24,Female,Postgraduate,Swiggy,30957,34,3,1.892745740101683,3,2,3,1,0
322,35,Female,High School,Uber,26695,30,3,4.469939325309717,4,3,4,1,1
323,23,Female,Postgraduate,Freelancer,38434,32,4,2.550761623972174,4,4,4,1,1
324,32,Female,Diploma,Uber,26035,35,3,3.4012576297801598,4,4,3,1,1
325,48,Female,Postgraduate,Uber,38818,40,2,2.5633762042834363,2,3,2,1,0
326,47,Male,Postgraduate,Uber,38820,36,4,3.351611047785611,4,3,3,0,1
327,32,Female,Postgraduate,Amazon Flex,49502,48,4,2.0839311298618637,3,3,3,1,1
328,27,Male,High School,Upwork,30679,46,3,2.487846022660722,2,2,2,1,0
329,48,Female,High School,Freelancer,41192,41,3,3.835048284459181,4,3,3,0,1
330,24,Male,High School,Amazon Flex,34309,49,2,2.9567398312826065,2,2,3,0,0
331,39,Male,Diploma,Freelancer,35270,40,2,4.482691306235896,2,3,2,1,0
332,27,Female,High School,Upwork,40999,42,3,4.752004818942948,3,4,4,1,1
333,22,Male,Postgraduate,Swiggy,52740,24,2,3.357291804941347,2,3,2,0,0
334,46,Female,High School,Swiggy,36697,21,4,3.2273665522650288,3,3,4,1,1
335,23,Female,Diploma,Freelancer,19445,44,3,2.2798354541875585,3,3,2,1,0
336,43,Female,High School,Upwork,39753,25,2,3.9472732586606716,2,3,2,0,0
337,43,Female,Undergraduate,Upwork,40492,26,4,3.369573759770073,4,3,3,0,1
338,30,Male,Postgraduate,Swiggy,24641,34,2,2.2024133508205344,2,3,2,1,0
339,28,Female,High School,Swiggy,25953,39,3,2.574360388357181,2,3,2,0,0
340,37,Female,Postgraduate,Upwork,37305,29,3,2.463097672856376,4,3,4,0,1
341,25,Male,Diploma,Freelancer,33233,39,3,3.8393856316142294,2,2,2,0,0
342,34,Male,High School,Freelancer,41328,35,3,5.740642177847637,3,3,3,1,1
343,47,Female,Postgraduate,Amazon Flex,33800,47,2,1.9122635022336152,3,3,2,1,0
344,44,Male,Postgraduate,Amazon Flex,35866,50,2,5.673723419492742,3,2,2,1,0
345,31,Male,Undergraduate,Swiggy,33443,37,3,2.144717129021802,2,3,2,1,0
346,44,Female,Undergraduate,Freelancer,40766,39,2,1.452301123616052,2,3,3,1,0
347,41,Female,Diploma,Swiggy,35681,42,3,4.910318902025946,3,3,2,1,0
348,30,Female,Postgraduate,Swiggy,50906,39,3,5.46602495071463,4,4,3,0,1
349,39,Male,Undergraduate,Amazon Flex,23181,45,3,2.2901740838701334,4,2,3,1,1
350,31,Male,Diploma,Uber,40441,43,4,1.8025180818300228,5,3,3,0,1
351,33,Female,Undergraduate,Swiggy,29144,26,3,2.549768358902525,3,2,2,1,0
352,37,Female,Undergraduate,Swiggy,35903,28,3,1.6740258403235675,2,3,3,0,0
353,42,Male,High School,Upwork,30395,47,3,3.7242897661897048,3,3,4,1,1
354,28,Other,High School,Swiggy,30169,38,3,2.841004853095332,3,3,3,1,1
355,36,Male,Postgraduate,Upwork,43644,52,5,4.249890913887324,4,4,3,1,1
356,24,Female,Postgraduate,Amazon Flex,37177,48,4,2.0675514088897273,3,3,3,1,1
357,33,Male,High School,Swiggy,34800,46,4,4.40292291182819,3,3,3,1,1
358,31,Female,Postgraduate,Swiggy,45876,25,4,2.536588448772139,4,3,3,1,1
359,28,Male,Diploma,Uber,34680,48,3,2.860963551339683,2,3,2,1,0
360,28,Male,Diploma,Swiggy,39632,41,3,4.114119121008536,4,5,4,0,1
361,26,Male,Undergraduate,Swiggy,27383,34,3,0.6506551585622988,2,1,2,1,0
362,37,Female,High School,Upwork,33028,20,4,3.1952556362980706,3,4,3,0,1
363,38,Female,Diploma,Amazon Flex,34912,45,4,5.643833766662812,3,3,3,1,1
364,40,Female,Postgraduate,Amazon Flex,37864,40,2,2.4165787523619935,2,2,3,1,0
365,47,Female,Postgraduate,Swiggy,46415,33,3,2.1697945572653,4,2,3,0,1
366,48,Female,Diploma,Uber,46130,21,3,3.103047916416266,3,3,3,1,1
367,29,Male,High School,Amazon Flex,21602,48,2,2.512664510715375,2,3,2,0,0
368,45,Other,Diploma,Uber,29830,28,2,3.194954466588415,2,2,2,1,0
369,23,Male,Undergraduate,Amazon Flex,30535,54,3,3.8774462877683904,1,2,2,0,0
370,28,Male,Diploma,Freelancer,36095,32,3,3.2198369905572095,2,3,3,1,0
371,42,Male,Diploma,Amazon Flex,27487,46,2,4.157234487002949,3,2,3,0,0
372,40,Female,Undergraduate,Upwork,23434,24,3,3.6411673554289687,3,3,2,1,0
373,38,Female,High School,Amazon Flex,25831,38,4,2.5498353834335648,4,3,3,1,1
374,46,Male,Postgraduate,Swiggy,32029,26,4,3.9274359653805115,4,3,3,0,1
375,26,Female,High School,Amazon Flex,26400,45,2,3.5047497108183667,2,3,3,0,0
376,41,Other,Undergraduate,Freelancer,46188,34,2,0.45607739307740935,2,2,2,1,0
377,41,Female,Diploma,Upwork,29702,29,3,3.366407723041339,3,2,4,1,1
378,28,Female,High School,Swiggy,40982,54,2,3.132919295330897,3,2,3,0,0
379,40,Female,Postgraduate,Freelancer,31695,39,2,3.4239207404372554,3,3,2,0,0
380,44,Female,High School,Amazon Flex,40919,49,3,1.7704324584611002,2,3,2,1,0
381,38,Male,High School,Uber,41089,35,2,4.5335346595488915,2,2,2,1,0
382,38,Male,Undergraduate,Uber,32711,50,2,1.2682658337620178,3,1,3,0,0
383,49,Female,Diploma,Freelancer,31149,37,3,3.442101749622331,3,4,3,1,1
384,49,Female,Diploma,Freelancer,28348,21,2,2.5831083244966204,2,2,2,1,0
385,23,Male,Diploma,Upwork,43455,25,3,1.7025836755813395,2,2,3,1,0
386,31,Male,Undergraduate,Freelancer,37723,41,3,3.849679170948857,3,2,3,0,0
387,28,Female,High School,Freelancer,35345,31,4,2.788281384997788,3,4,3,1,1
388,49,Male,Diploma,Upwork,23121,51,3,1.5082041435311755,2,3,3,1,0
389,34,Female,Undergraduate,Freelancer,22948,32,3,2.795032486201283,2,3,2,1,0
390,37,Male,Postgraduate,Freelancer,29955,38,3,-0.6811631801832947,3,2,3,0,0
391,39,Male,Undergraduate,Swiggy,29645,24,3,3.418295764006158,3,3,2,1,0
392,29,Female,Undergraduate,Upwork,33541,53,2,2.197736206957477,3,2,2,1,0
393,47,Male,Diploma,Upwork,26154,27,3,3.868177847626352,3,3,2,1,0
394,27,Male,Undergraduate,Swiggy,30548,40,3,3.822495119767058,2,2,3,0,0
395,43,Male,Postgraduate,Freelancer,38532,34,3,2.9005046659762415,4,4,3,0,1
396,31,Female,Undergraduate,Amazon Flex,36190,46,3,1.8269181553719678,2,2,3,1,0
397,25,Male,High School,Freelancer,31134,35,3,1.8404187796629805,4,3,3,0,1
398,34,Male,Diploma,Amazon Flex,39931,44,2,1.4002750614692108,3,3,3,1,0
399,38,Male,Postgraduate,Amazon Flex,27610,52,2,1.2522054090131012,1,3,3,1,0
400,30,Male,Postgraduate,Uber,27352,37,3,1.49616496231604,4,4,3,1,1
401,29,Male,Undergraduate,Swiggy,27181,20,3,3.272897444456615,3,3,4,1,1
402,46,Male,High School,Freelancer,31991,32,3,3.057009697514103,3,4,3,1,1
403,45,Other,Diploma,Swiggy,32785,21,2,1.7402173446085445,2,2,3,0,0
404,45,Female,Undergraduate,Amazon Flex,32969,42,2,4.277165508566863,3,2,2,0,0
405,28,Female,Postgraduate,Swiggy,22230,36,3,2.567401834930166,4,3,4,1,1
406,46,Female,Diploma,Amazon Flex,42239,44,4,3.2848084220961162,3,4,3,1,1
407,47,Male,Diploma,Amazon Flex,22232,22,4,3.8461693820146463,3,4,4,0,1
408,41,Male,Undergraduate,Swiggy,42005,27,2,2.4981974734651935,3,2,3,0,0
409,39,Female,Undergraduate,Amazon Flex,32931,37,4,4.866806579636256,3,3,4,0,1
410,43,Female,Postgraduate,Freelancer,23193,50,4,4.391732497752042,4,3,4,1,1
411,42,Other,Postgraduate,Amazon Flex,46589,44,3,1.9472949749854513,3,3,2,1,1
412,35,Female,High School,Upwork,30636,43,3,3.4369913021572978,4,3,4,0,1
413,48,Male,Postgraduate,Upwork,43985,32,3,3.39750840181892,3,3,3,0,0
414,34,Male,Diploma,Uber,35720,48,3,1.697256247151827,2,3,2,1,0
415,25,Female,Diploma,Amazon Flex,25526,21,3,3.1804889764702358,4,3,4,0,1
416,22,Male,High School,Uber,39166,46,4,2.946913583858762,4,3,2,1,1
417,24,Male,Postgraduate,Amazon Flex,21770,38,3,4.223688217683994,2,2,2,0,0
418,31,Male,Postgraduate,Upwork,27380,38,3,2.5004915911117105,4,3,3,0,1
419,33,Male,Diploma,Amazon Flex,27355,48,2,0.48829972515357767,3,2,3,0,0
420,25,Female,Diploma,Uber,34268,23,4,4.1055595986392115,3,4,4,1,1
421,45,Male,Postgraduate,Uber,24346,46,4,2.234398020644791,2,3,2,0,0
422,34,Male,Undergraduate,Upwork,27476,48,2,2.698546330993727,2,3,3,1,0
423,33,Female,Postgraduate,Uber,37403,37,3,4.132872125127073,2,2,2,1,0
424,34,Other,Diploma,Upwork,33693,51,3,1.4277920598387641,3,3,3,0,0
425,49,Female,Diploma,Amazon Flex,42309,39,4,3.9893088708015965,4,4,4,1,1
426,22,Male,Diploma,Uber,32253,52,2,1.398990331127537,2,3,3,0,0
427,29,Female,Postgraduate,Swiggy,40263,48,3,3.785553019975928,2,3,3,0,0
428,38,Male,High School,Uber,26495,41,3,2.3133363328961116,2,3,3,1,0
429,33,Male,Undergraduate,Upwork,30209,23,3,3.7849206038905834,4,3,4,1,1
430,45,Female,Diploma,Upwork,28710,28,4,3.76389635158536,3,3,3,1,1
431,28,Male,Postgraduate,Swiggy,30825,37,3,4.424880498155565,4,4,3,0,1
432,41,Male,Diploma,Amazon Flex,35922,30,3,4.354786217189026,3,3,3,1,0
433,27,Female,Diploma,Upwork,30129,23,3,2.623879092973519,3,4,4,1,1
434,42,Female,Postgraduate,Amazon Flex,33237,32,2,4.867231815122228,2,3,3,0,0
435,31,Male,Postgraduate,Amazon Flex,33531,53,2,3.658082778468131,3,3,3,1,0
436,30,Female,Diploma,Upwork,33107,25,2,1.483458822723885,2,3,3,0,0
437,40,Male,Diploma,Amazon Flex,19247,28,2,3.1097857485709204,2,2,2,1,0
438,38,Male,High School,Uber,35333,38,3,2.3174398203093842,2,3,2,1,0
439,24,Male,High School,Uber,32992,45,3,3.5708673116788843,2,3,2,1,0
440,39,Other,Undergraduate,Uber,38189,20,2,1.8401414452674258,3,2,2,0,0
441,27,Female,High School,Swiggy,28431,50,3,2.165723985867991,4,3,3,0,1
442,44,Male,High School,Uber,35550,54,4,0.9925278966270188,4,3,3,1,1
443,36,Male,Postgraduate,Swiggy,39139,23,4,4.288042548756941,4,4,3,0,1
444,41,Female,Postgraduate,Swiggy,32281,26,4,3.720778378764014,4,3,3,0,1
445,42,Male,Diploma,Freelancer,39824,52,3,2.6605777876732493,2,3,2,1,0
446,31,Male,Undergraduate,Freelancer,31394,43,3,4.352009671641416,3,4,3,1,1
447,38,Female,High School,Amazon Flex,27224,28,3,3.684785073209945,4,4,3,1,1
448,41,Male,High School,Swiggy,38691,29,2,4.825800851820316,2,3,2,0,0
449,32,Female,Diploma,Uber,27828,36,3,2.843521192848969,3,2,2,1,0
450,45,Male,Postgraduate,Swiggy,34142,48,3,3.455059992002763,3,3,4,1,1
451,26,Male,Diploma,Uber,31369,53,2,2.4262177257454134,2,3,2,0,0
452,30,Male,Diploma,Uber,34374,28,2,4.368694592107385,2,3,2,0,0
453,38,Male,Undergraduate,Uber,36330,21,4,3.764154189682253,4,4,3,0,1
454,44,Female,High School,Uber,37376,48,3,2.6957421937919985,3,3,2,1,0
455,27,Female,Diploma,Uber,39254,35,3,3.000353712058278,4,3,4,0,1
456,26,Female,Postgraduate,Freelancer,39852,25,4,2.478755666006788,3,3,4,1,1
457,42,Male,Undergraduate,Upwork,49071,34,3,2.982475984550791,4,4,3,0,1
458,49,Male,Undergraduate,Upwork,34793,44,2,2.521756345138366,2,2,2,0,0
459,33,Female,Postgraduate,Amazon Flex,24068,24,2,3.2651143571767873,3,2,2,1,0
460,36,Male,Diploma,Freelancer,28531,35,4,3.4303372482936707,4,4,3,0,1
461,34,Female,Postgraduate,Uber,24597,30,3,0.828696436262607,3,3,2,0,0
462,45,Female,High School,Amazon Flex,41221,45,3,3.580749870462778,4,3,3,1,1
463,40,Male,Postgraduate,Upwork,39836,41,3,3.0801435456271666,2,4,2,1,0
464,25,Female,Diploma,Amazon Flex,28586,29,3,3.092583275884443,3,3,3,1,1
465,34,Male,High School,Amazon Flex,35323,37,3,2.6813624307045467,2,3,2,1,0
466,46,Male,High School,Freelancer,17926,30,4,5.650813550320523,3,3,3,0,1
467,33,Male,High School,Uber,31774,51,3,3.043714686695621,2,2,3,1,0
468,46,Female,High School,Upwork,26582,48,4,1.9485093710325212,3,4,2,1,1
469,40,Male,Undergraduate,Uber,36596,28,2,3.210171845280073,2,3,3,1,0
470,26,Male,High School,Freelancer,36211,47,3,3.63965387263102,3,3,2,1,0
471,48,Female,Undergraduate,Upwork,28702,31,3,0.9592782618001889,3,3,3,1,1
472,48,Female,Undergraduate,Amazon Flex,36824,31,4,5.050023109848713,3,3,4,0,1
473,34,Female,Diploma,Upwork,30889,24,4,3.2121432244483366,4,3,2,0,1
474,41,Male,Diploma,Uber,23780,54,2,3.544601711849327,3,3,2,0,0
475,31,Other,Postgraduate,Freelancer,32246,47,3,3.051330370856157,4,4,3,1,1
476,28,Female,Postgraduate,Freelancer,35274,31,3,3.4997285116532777,2,3,2,0,0
477,37,Female,High School,Freelancer,45603,44,4,3.505987746185967,3,4,3,1,1
478,24,Male,Diploma,Swiggy,30658,53,3,2.749739004790583,3,4,3,1,1
479,32,Female,Undergraduate,Amazon Flex,29897,24,3,4.273577610319766,2,3,3,0,0
480,24,Female,Postgraduate,Uber,34621,50,3,2.078448287248108,4,4,3,0,1
481,32,Male,Postgraduate,Swiggy,48492,35,3,3.194508684281285,3,3,4,0,1
482,48,Male,Postgraduate,Swiggy,30135,30,3,1.5288195141985281,3,2,3,1,0
483,41,Female,Undergraduate,Amazon Flex,24767,23,3,4.423530016162641,4,5,4,0,1
484,46,Female,High School,Amazon Flex,23395,22,4,1.5108538510722522,4,4,4,1,1
485,41,Male,Undergraduate,Swiggy,23601,43,3,2.8050123886146343,3,2,2,0,0
486,27,Female,Postgraduate,Amazon Flex,34441,45,3,2.9316050235455036,2,2,2,0,0
487,43,Female,Undergraduate,Swiggy,31520,38,3,2.2256328743223373,2,2,2,1,0
488,45,Female,High School,Uber,35048,38,3,4.05597230919682,3,3,3,0,1
489,48,Female,Postgraduate,Amazon Flex,34608,54,3,2.5868116314737715,2,2,3,1,0
490,43,Female,High School,Swiggy,38607,45,3,2.239450085178374,2,2,2,0,0
491,32,Male,High School,Uber,33429,43,3,3.1324380332148,3,4,4,0,1
492,25,Male,Undergraduate,Amazon Flex,34126,29,4,2.3470969083283393,3,3,3,1,1
493,33,Female,High School,Upwork,36337,22,2,6.596476552677444,3,2,3,0,0
494,23,Male,Diploma,Uber,38356,22,4,3.7395499724219263,4,3,3,0,1
495,48,Male,Diploma,Uber,34174,31,3,2.9326629111219775,4,3,3,1,1
496,38,Other,Undergraduate,Freelancer,31278,50,4,3.240539784963632,3,3,3,0,1
497,43,Female,Undergraduate,Amazon Flex,35323,26,2,1.8381686517980222,3,2,3,1,0
498,36,Female,Postgraduate,Freelancer,32258,48,3,-0.43185309274289674,3,3,4,1,1
499,24,Female,Postgraduate,Freelancer,30537,23,2,4.393632608770195,2,3,2,0,0
500,44,Male,Postgraduate,Upwork,39962,36,3,2.643604968542897,3,3,3,0,1
501,24,Male,High School,Amazon Flex,36369,47,3,2.4501526037573718,3,3,3,1,0
502,38,Male,Diploma,Freelancer,28259,22,4,1.1853774855646082,3,3,3,1,1
503,42,Female,Diploma,Upwork,32186,37,3,2.8184628891429284,3,4,4,1,1
504,44,Female,Diploma,Uber,38902,36,4,1.6906096247152709,4,3,3,1,1
505,23,Other,Undergraduate,Swiggy,24754,38,2,2.98892993034572,2,2,2,1,0
506,46,Male,High School,Freelancer,32931,23,3,5.092931207266407,4,3,4,0,1
507,35,Female,High School,Amazon Flex,40464,28,2,2.7947351757423147,2,3,2,1,0
508,49,Male,Postgraduate,Upwork,27523,51,2,3.489121980715895,3,2,3,1,0
509,48,Female,Undergraduate,Swiggy,35538,34,3,4.071993562753221,4,3,3,0,1
510,27,Female,Undergraduate,Freelancer,27318,22,3,1.0027062894980128,2,2,2,0,0
511,41,Female,Postgraduate,Amazon Flex,42162,22,3,3.7475621151044938,2,2,2,1,0
512,31,Female,Diploma,Swiggy,38752,23,3,6.875326613699238,2,2,2,0,0
513,32,Female,Diploma,Amazon Flex,18958,36,3,5.2413478939274984,4,4,4,1,1
514,42,Other,Diploma,Swiggy,35197,45,3,3.3346256927932596,3,2,2,0,0
515,33,Male,Diploma,Swiggy,36732,46,2,2.903071553098794,3,3,3,1,0
516,26,Female,High School,Freelancer,24861,34,4,2.1812812556809016,4,4,3,1,1
517,28,Female,Postgraduate,Swiggy,25639,52,2,1.274583756240622,3,3,3,0,0
518,24,Female,Postgraduate,Freelancer,50291,31,3,4.226413861529402,2,3,2,1,0
519,44,Female,High School,Swiggy,23858,54,3,4.350920667137718,2,2,2,0,0
520,39,Female,Diploma,Swiggy,20199,23,4,1.9341010720867253,3,3,3,1,1
521,47,Female,Postgraduate,Amazon Flex,33437,47,3,1.7687478847825806,2,2,2,1,0
522,45,Female,High School,Amazon Flex,34701,52,3,3.100022768824565,3,4,3,0,1
523,39,Male,Postgraduate,Upwork,36770,34,3,3.2791322923821604,4,3,3,1,1
524,34,Male,High School,Swiggy,32172,34,3,3.4173682114840083,4,4,3,1,1
525,40,Male,Postgraduate,Swiggy,29212,29,3,4.557098982882057,2,3,2,1,0
526,38,Other,Postgraduate,Upwork,25726,21,3,2.7576578463751433,2,3,3,0,0
527,48,Male,High School,Uber,27186,35,3,3.7951838347842797,3,3,4,1,1
528,33,Male,Postgraduate,Freelancer,26518,38,2,0.8881649476559474,2,2,2,0,0
529,38,Male,Undergraduate,Upwork,34841,40,3,3.727594533412229,4,3,4,1,1
530,40,Female,Postgraduate,Freelancer,37251,46,4,3.6677855213869295,4,4,4,1,1
531,37,Male,Diploma,Upwork,28503,28,2,2.7083387045416183,2,3,2,0,0
532,46,Male,Postgraduate,Uber,23266,43,3,3.4162933904935224,3,2,2,1,0
533,23,Female,Undergraduate,Upwork,26145,54,3,3.359990359173636,2,2,2,1,0
534,42,Female,Diploma,Upwork,25375,50,2,4.601741942806288,2,2,2,1,0
535,41,Female,High School,Freelancer,35697,38,3,3.0503226904704013,2,2,3,1,0
536,27,Female,High School,Freelancer,44441,37,2,2.92798768864548,2,2,2,1,0
537,32,Male,Diploma,Freelancer,24021,39,3,3.134060907482322,2,2,2,0,0
538,48,Female,High School,Upwork,32272,37,3,1.6742897105900727,2,3,2,0,0
539,31,Female,High School,Upwork,32973,46,3,3.3149645910006234,2,2,2,1,0
540,42,Male,Diploma,Swiggy,36289,42,3,2.6308862693173807,3,2,3,1,0
541,38,Female,Postgraduate,Swiggy,30858,31,4,6.096098987237713,3,4,3,1,1
542,40,Female,Diploma,Uber,23017,42,3,2.6558116566290315,3,3,2,1,0
543,40,Male,Postgraduate,Uber,9441,28,3,1.1608183600155355,4,4,3,1,1
544,28,Female,Diploma,Uber,25441,52,3,1.7454694568582902,2,3,2,1,0
545,46,Male,Undergraduate,Freelancer,50642,30,3,2.6693453835579395,2,3,3,0,0
546,36,Male,High School,Amazon Flex,27668,25,3,0.4591977283896598,2,2,3,1,0
547,43,Female,Postgraduate,Uber,24051,24,3,2.38337275980813,2,3,2,0,0
548,49,Male,High School,Uber,30073,33,3,3.5932121552546077,2,3,3,0,0
549,34,Other,High School,Amazon Flex,33180,54,3,3.147698372644969,2,3,3,1,0
550,39,Female,Undergraduate,Swiggy,37717,29,4,4.762394487990548,4,3,3,1,1
551,26,Male,High School,Amazon Flex,41251,42,2,3.7196063721517305,2,3,2,1,0
552,25,Female,Postgraduate,Amazon Flex,31917,22,4,3.9270472491865647,3,4,3,0,1
553,25,Female,Undergraduate,Amazon Flex,23526,25,2,5.438602443437011,3,4,4,1,1
554,27,Male,Undergraduate,Uber,34331,38,3,3.6109859533699726,4,3,3,1,1
555,31,Female,Postgraduate,Freelancer,40214,40,3,4.021519277400749,4,3,3,0,1
556,28,Male,High School,Swiggy,24013,40,3,2.4075277768983474,2,3,2,0,0
557,32,Female,Undergraduate,Freelancer,34512,41,3,4.061458850238891,2,2,3,1,0
558,41,Male,Diploma,Freelancer,35551,49,3,2.746977643177709,3,3,4,0,1
559,41,Female,High School,Swiggy,33263,34,4,3.506183265792352,4,3,3,1,1
560,26,Male,Undergraduate,Uber,43545,37,4,3.5225391190865927,4,3,3,0,1
561,24,Male,High School,Upwork,23795,29,2,2.380181826692989,3,2,2,0,0
562,38,Female,High School,Upwork,32182,38,4,3.367810227449372,3,4,4,1,1
563,45,Female,Postgraduate,Upwork,32872,20,4,3.1890171511125818,3,4,4,0,1
564,36,Male,High School,Uber,34287,52,3,5.177741253239802,4,4,3,1,1
565,37,Male,Undergraduate,Amazon Flex,14599,39,4,2.7176984751819138,4,4,3,1,1
566,22,Female,Undergraduate,Upwork,31246,34,3,3.935679110861972,4,3,3,1,1
567,37,Male,Postgraduate,Amazon Flex,42476,38,2,3.2422343393271102,2,3,3,1,0
568,43,Male,High School,Amazon Flex,23790,49,2,2.11548579883557,2,3,3,0,0
569,24,Male,Diploma,Amazon Flex,23036,48,3,2.2432248711735943,3,4,3,1,1
570,23,Female,High School,Amazon Flex,29635,33,3,3.71356710101074,4,4,3,1,1
571,28,Female,High School,Swiggy,37163,39,2,1.68982456282409,2,3,2,0,0
572,28,Female,Postgraduate,Amazon Flex,43443,43,2,2.817855789756228,3,2,2,0,0
573,35,Male,High School,Amazon Flex,36873,42,2,2.613785230650165,2,2,2,0,0
574,30,Male,Undergraduate,Freelancer,28270,43,3,5.005705771354771,4,3,4,1,1
575,27,Male,Diploma,Swiggy,42868,20,2,4.150411244098006,2,3,3,1,0
576,40,Male,Undergraduate,Freelancer,32437,48,3,4.07311124204007,4,4,3,1,1
577,35,Male,Diploma,Uber,24358,43,2,2.1817684540834397,2,2,3,1,0
578,38,Female,Undergraduate,Upwork,35987,42,3,1.139591857669659,4,3,3,0,1
579,27,Female,Undergraduate,Uber,24170,36,2,1.9088672280123973,3,2,2,0,0
580,24,Female,High School,Freelancer,45730,30,3,4.9503305065287515,2,3,2,1,0
581,36,Male,Undergraduate,Amazon Flex,39246,42,3,4.787075666658179,2,3,2,0,0
582,24,Male,Diploma,Upwork,28684,21,3,3.6348685964912417,3,3,3,1,1
583,43,Female,High School,Uber,42269,36,2,2.617104666490043,3,3,2,1,0
584,30,Male,Postgraduate,Freelancer,32959,34,3,3.9369884492755443,3,4,4,0,1
585,46,Male,High School,Amazon Flex,28299,42,2,0.7886790597181075,3,2,2,1,0
586,49,Male,Diploma,Uber,31793,25,3,2.7372647249402022,3,2,2,1,0
587,38,Other,High School,Swiggy,34827,36,3,4.400457298836753,2,3,2,0,0
588,37,Female,High School,Freelancer,34427,33,3,3.2054256579295988,3,3,2,1,0
589,22,Female,Postgraduate,Freelancer,28623,44,3,5.347293989103421,3,3,2,1,0
590,27,Female,Diploma,Uber,45137,29,3,-0.7531411737363651,3,4,3,0,0
591,26,Female,Diploma,Amazon Flex,42095,49,3,2.8858743815856256,2,3,3,1,0
592,48,Female,Undergraduate,Swiggy,26860,30,4,4.437471593688854,4,3,4,1,1
593,42,Other,Postgraduate,Upwork,23141,27,3,2.544905358851958,2,3,3,1,0
594,25,Male,Postgraduate,Amazon Flex,33142,24,4,3.8556405108422602,4,3,3,1,1
595,29,Female,Diploma,Swiggy,32756,29,2,2.3796995002030155,3,2,2,0,0
596,29,Female,Undergraduate,Amazon Flex,34430,53,2,2.320406808044796,2,2,2,1,0
597,22,Male,Postgraduate,Upwork,38926,27,2,3.8136678257038197,2,3,3,1,0
598,26,Female,Postgraduate,Freelancer,29371,38,2,1.9009465914014174,2,2,3,1,0
599,36,Male,Undergraduate,Upwork,19353,41,3,3.4071032255958897,4,3,4,1,1
600,25,Male,High School,Freelancer,29746,54,3,4.400468592611224,2,3,2,0,0
601,45,Male,Undergraduate,Freelancer,36530,35,3,2.3183903751163863,3,2,2,1,0
602,46,Male,Undergraduate,Uber,22693,38,4,2.9778852129295137,4,4,3,1,1
603,30,Female,Diploma,Swiggy,27221,45,3,1.3239959641780579,3,3,2,0,0
604,34,Male,High School,Swiggy,29676,42,3,4.832283628148348,3,4,3,1,1
605,42,Female,Diploma,Freelancer,30012,26,4,3.5330363818488126,3,3,4,1,1
606,30,Male,Postgraduate,Swiggy,44030,26,3,1.5942970524646913,3,3,3,0,0
607,26,Other,High School,Upwork,16929,22,3,4.58583514968219,4,4,3,0,1
608,41,Male,Postgraduate,Uber,26157,40,2,2.325786960946142,2,2,2,0,0
609,37,Male,High School,Swiggy,29959,45,3,2.1337054966648776,2,3,2,1,0
610,49,Female,Postgraduate,Uber,25585,35,3,3.6615388915530493,3,3,4,1,1
611,44,Female,Undergraduate,Amazon Flex,29525,40,4,4.189304188361135,3,4,3,1,1
612,24,Male,Undergraduate,Swiggy,37881,45,2,2.5206761479022983,2,3,2,0,0
613,27,Male,High School,Swiggy,42129,49,3,3.556692966315091,4,3,4,0,1
614,30,Female,Undergraduate,Uber,24422,34,3,1.9137696393415877,2,3,3,0,0
615,48,Female,Undergraduate,Freelancer,39050,54,4,3.454968485115493,4,4,4,1,1
616,25,Female,Undergraduate,Uber,33750,27,2,1.8741400264180348,2,2,3,1,0
617,33,Male,Diploma,Swiggy,42847,20,3,3.109221222864554,4,3,3,1,1
618,39,Male,Postgraduate,Uber,29586,49,4,1.9973531338851445,3,4,4,1,1
